Revit_Category,Parameter_Name,Parameter_GUID,Data_Type,Group_Name,Binding_Type,Description,Has_Formula,Formula,Input_Parameters,Discipline,User_Modifiable,Hide_When_No_Value
Curtain Panels,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Curtain Wall Mullions,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Doors,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Ducts,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Electrical Equipment,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Electrical Fixtures,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Floors,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Furniture,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Generic Models,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Lighting Fixtures,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Mechanical Equipment,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Pipe Accessories,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Pipe Fittings,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Pipes,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Plumbing Equipment,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Plumbing Fixtures,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Ramps,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
Roofs,MAT_PERF_TAG_1_TXT,cc56b572-0538-4c37-b158-db6dbd51d3de,TEXT,MAT_INFO,Type,"Thermal and fire performance tag: U-value, R-value, fire rating [ISO 19650-1:2018]",False,,,,1,0
