ParameterGroup,ParameterName,GUID,DataType,BindingType,Description,RevitCategory
PER_SUST,PER_SUST_RECYCLED_CONTENT_PCT,80a82dc5-44df-5b4f-bbe9-5304201c97db,NUMBER,Type,Recycled Content (%),Generic Models
PER_SUST,PER_SUST_RECYCLED_CONTENT_PCT,80a82dc5-44df-5b4f-bbe9-5304201c97db,NUMBER,Type,Recycled Content (%),Mechanical Equipment
PER_SUST,PER_SUST_RECYCLED_CONTENT_PCT,80a82dc5-44df-5b4f-bbe9-5304201c97db,NUMBER,Type,Recycled Content (%),Structural Columns
PER_SUST,PER_SUST_RECYCLED_CONTENT_PCT,80a82dc5-44df-5b4f-bbe9-5304201c97db,NUMBER,Type,Recycled Content (%),Structural Framing
PER_SUST,PER_SUST_RECYCLED_CONTENT_PCT,80a82dc5-44df-5b4f-bbe9-5304201c97db,NUMBER,Type,Recycled Content (%),Windows
PER_SUST,PER_SUST_WTR_RATING_NR,ad07a9e8-e386-5cc1-ad37-864ce06db24f,NUMBER,Type,WATEREFFICIENCYRATING,Doors
PER_SUST,PER_SUST_WTR_RATING_NR,ad07a9e8-e386-5cc1-ad37-864ce06db24f,NUMBER,Type,WATEREFFICIENCYRATING,Generic Models
PER_SUST,PER_SUST_WTR_RATING_NR,ad07a9e8-e386-5cc1-ad37-864ce06db24f,NUMBER,Type,WATEREFFICIENCYRATING,Mechanical Equipment
PER_SUST,PER_SUST_WTR_RATING_NR,ad07a9e8-e386-5cc1-ad37-864ce06db24f,NUMBER,Type,WATEREFFICIENCYRATING,Structural Columns
PER_SUST,PER_SUST_WTR_RATING_NR,ad07a9e8-e386-5cc1-ad37-864ce06db24f,NUMBER,Type,WATEREFFICIENCYRATING,Structural Framing
PER_SUST,PER_SUST_WTR_RATING_NR,ad07a9e8-e386-5cc1-ad37-864ce06db24f,NUMBER,Type,WATEREFFICIENCYRATING,Windows
PER_SUST,PER_THERM_CONDENSATION_RISK_TXT,b9120af5-e803-5b45-8af2-0d6564aba0e4,TEXT,Type,CONDENSATIONRISKASSESSMENT,Doors
PER_SUST,PER_THERM_CONDENSATION_RISK_TXT,b9120af5-e803-5b45-8af2-0d6564aba0e4,TEXT,Type,CONDENSATIONRISKASSESSMENT,Generic Models
PER_SUST,PER_THERM_CONDENSATION_RISK_TXT,b9120af5-e803-5b45-8af2-0d6564aba0e4,TEXT,Type,CONDENSATIONRISKASSESSMENT,Mechanical Equipment
PER_SUST,PER_THERM_CONDENSATION_RISK_TXT,b9120af5-e803-5b45-8af2-0d6564aba0e4,TEXT,Type,CONDENSATIONRISKASSESSMENT,Structural Columns
PER_SUST,PER_THERM_CONDENSATION_RISK_TXT,b9120af5-e803-5b45-8af2-0d6564aba0e4,TEXT,Type,CONDENSATIONRISKASSESSMENT,Structural Framing
PER_SUST,PER_THERM_CONDENSATION_RISK_TXT,b9120af5-e803-5b45-8af2-0d6564aba0e4,TEXT,Type,CONDENSATIONRISKASSESSMENT,Windows
PER_SUST,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,Type,NATURALVENTILATIONPROVIDED,Doors
PER_SUST,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,Type,NATURALVENTILATIONPROVIDED,Generic Models
PER_SUST,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,Type,NATURALVENTILATIONPROVIDED,Mechanical Equipment
PER_SUST,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,Type,NATURALVENTILATIONPROVIDED,Structural Columns
PER_SUST,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,Type,NATURALVENTILATIONPROVIDED,Structural Framing
PER_SUST,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,Type,NATURALVENTILATIONPROVIDED,Windows
PER_SUST,PER_THERM_PASSIVE_DESIGN_TXT,aaf5d9d2-0a4c-5c18-9314-04b97678f27e,TEXT,Type,PASSIVEDESIGNFEATURES,Doors
PER_SUST,PER_THERM_PASSIVE_DESIGN_TXT,aaf5d9d2-0a4c-5c18-9314-04b97678f27e,TEXT,Type,PASSIVEDESIGNFEATURES,Generic Models
PER_SUST,PER_THERM_PASSIVE_DESIGN_TXT,aaf5d9d2-0a4c-5c18-9314-04b97678f27e,TEXT,Type,PASSIVEDESIGNFEATURES,Mechanical Equipment
PER_SUST,PER_THERM_PASSIVE_DESIGN_TXT,aaf5d9d2-0a4c-5c18-9314-04b97678f27e,TEXT,Type,PASSIVEDESIGNFEATURES,Structural Columns
PER_SUST,PER_THERM_PASSIVE_DESIGN_TXT,aaf5d9d2-0a4c-5c18-9314-04b97678f27e,TEXT,Type,PASSIVEDESIGNFEATURES,Structural Framing
PER_SUST,PER_THERM_PASSIVE_DESIGN_TXT,aaf5d9d2-0a4c-5c18-9314-04b97678f27e,TEXT,Type,PASSIVEDESIGNFEATURES,Windows
PER_SUST,PER_THERM_R_VALUE_M2K_W,b1c30510-64ad-5de7-a201-043bddb89459,AREA,Type,OVERALLR-VALUE(M^2K/W),Doors
PER_SUST,PER_THERM_R_VALUE_M2K_W,b1c30510-64ad-5de7-a201-043bddb89459,AREA,Type,OVERALLR-VALUE(M^2K/W),Generic Models
PER_SUST,PER_THERM_R_VALUE_M2K_W,b1c30510-64ad-5de7-a201-043bddb89459,AREA,Type,OVERALLR-VALUE(M^2K/W),Mechanical Equipment
PER_SUST,PER_THERM_R_VALUE_M2K_W,b1c30510-64ad-5de7-a201-043bddb89459,AREA,Type,OVERALLR-VALUE(M^2K/W),Structural Columns
PER_SUST,PER_THERM_R_VALUE_M2K_W,b1c30510-64ad-5de7-a201-043bddb89459,AREA,Type,OVERALLR-VALUE(M^2K/W),Structural Framing
PER_SUST,PER_THERM_R_VALUE_M2K_W,b1c30510-64ad-5de7-a201-043bddb89459,AREA,Type,OVERALLR-VALUE(M^2K/W),Windows
PER_SUST,PER_THERM_SHADING_DEVICE_TXT,780b285c-b46d-5772-9cfe-0a2ee43cd998,TEXT,Type,EXTERNALSHADINGDEVICE,Doors
PER_SUST,PER_THERM_SHADING_DEVICE_TXT,780b285c-b46d-5772-9cfe-0a2ee43cd998,TEXT,Type,EXTERNALSHADINGDEVICE,Generic Models
PER_SUST,PER_THERM_SHADING_DEVICE_TXT,780b285c-b46d-5772-9cfe-0a2ee43cd998,TEXT,Type,EXTERNALSHADINGDEVICE,Mechanical Equipment
PER_SUST,PER_THERM_SHADING_DEVICE_TXT,780b285c-b46d-5772-9cfe-0a2ee43cd998,TEXT,Type,EXTERNALSHADINGDEVICE,Structural Columns
PER_SUST,PER_THERM_SHADING_DEVICE_TXT,780b285c-b46d-5772-9cfe-0a2ee43cd998,TEXT,Type,EXTERNALSHADINGDEVICE,Structural Framing
PER_SUST,PER_THERM_SHADING_DEVICE_TXT,780b285c-b46d-5772-9cfe-0a2ee43cd998,TEXT,Type,EXTERNALSHADINGDEVICE,Windows
PER_SUST,PER_THERM_SOLAR_ABSORPTANCE_NR,e931bda5-2342-59fd-9a6e-d7da7c5d473e,NUMBER,Type,SOLARABSORPTANCE,Doors
PER_SUST,PER_THERM_SOLAR_ABSORPTANCE_NR,e931bda5-2342-59fd-9a6e-d7da7c5d473e,NUMBER,Type,SOLARABSORPTANCE,Generic Models
PER_SUST,PER_THERM_SOLAR_ABSORPTANCE_NR,e931bda5-2342-59fd-9a6e-d7da7c5d473e,NUMBER,Type,SOLARABSORPTANCE,Mechanical Equipment
PER_SUST,PER_THERM_SOLAR_ABSORPTANCE_NR,e931bda5-2342-59fd-9a6e-d7da7c5d473e,NUMBER,Type,SOLARABSORPTANCE,Structural Columns
PER_SUST,PER_THERM_SOLAR_ABSORPTANCE_NR,e931bda5-2342-59fd-9a6e-d7da7c5d473e,NUMBER,Type,SOLARABSORPTANCE,Structural Framing
PER_SUST,PER_THERM_SOLAR_ABSORPTANCE_NR,e931bda5-2342-59fd-9a6e-d7da7c5d473e,NUMBER,Type,SOLARABSORPTANCE,Windows
PER_SUST,PER_THERM_THERMAL_MASS_KJ_M2K_KJ,e5fa3923-e154-57a2-bd70-d03b876120d5,AREA,Type,THERMALMASS(KJ/M^2K),Doors
PER_SUST,PER_THERM_THERMAL_MASS_KJ_M2K_KJ,e5fa3923-e154-57a2-bd70-d03b876120d5,AREA,Type,THERMALMASS(KJ/M^2K),Generic Models
PER_SUST,PER_THERM_THERMAL_MASS_KJ_M2K_KJ,e5fa3923-e154-57a2-bd70-d03b876120d5,AREA,Type,THERMALMASS(KJ/M^2K),Mechanical Equipment
PER_SUST,PER_THERM_THERMAL_MASS_KJ_M2K_KJ,e5fa3923-e154-57a2-bd70-d03b876120d5,AREA,Type,THERMALMASS(KJ/M^2K),Structural Columns
PER_SUST,PER_THERM_THERMAL_MASS_KJ_M2K_KJ,e5fa3923-e154-57a2-bd70-d03b876120d5,AREA,Type,THERMALMASS(KJ/M^2K),Structural Framing
PER_SUST,PER_THERM_THERMAL_MASS_KJ_M2K_KJ,e5fa3923-e154-57a2-bd70-d03b876120d5,AREA,Type,THERMALMASS(KJ/M^2K),Windows
PER_SUST,PER_THERM_U_VALUE_W_M2K_NR,497231b8-269c-5d9b-ab0b-d4d2b40192d8,NUMBER,Type,OVERALLU-VALUE(W/M^2K),Doors
PER_SUST,PER_THERM_U_VALUE_W_M2K_NR,497231b8-269c-5d9b-ab0b-d4d2b40192d8,NUMBER,Type,OVERALLU-VALUE(W/M^2K),Generic Models
PER_SUST,PER_THERM_U_VALUE_W_M2K_NR,497231b8-269c-5d9b-ab0b-d4d2b40192d8,NUMBER,Type,OVERALLU-VALUE(W/M^2K),Mechanical Equipment
PER_SUST,PER_THERM_U_VALUE_W_M2K_NR,497231b8-269c-5d9b-ab0b-d4d2b40192d8,NUMBER,Type,OVERALLU-VALUE(W/M^2K),Structural Columns
PER_SUST,PER_THERM_U_VALUE_W_M2K_NR,497231b8-269c-5d9b-ab0b-d4d2b40192d8,NUMBER,Type,OVERALLU-VALUE(W/M^2K),Structural Framing
PER_SUST,PER_THERM_U_VALUE_W_M2K_NR,497231b8-269c-5d9b-ab0b-d4d2b40192d8,NUMBER,Type,OVERALLU-VALUE(W/M^2K),Windows
PLM_DRN,PLM_ACC_CONNECTION_SZ_NR,75ca3206-aa70-5fe0-85b3-90cd4bf3d798,NUMBER,Type,Connection Size,Pipe Accessories
PLM_DRN,PLM_ACC_CONNECTION_SZ_NR,75ca3206-aa70-5fe0-85b3-90cd4bf3d798,NUMBER,Type,Connection Size,Pipe Fittings
PLM_DRN,PLM_ACC_CONNECTION_SZ_NR,75ca3206-aa70-5fe0-85b3-90cd4bf3d798,NUMBER,Type,Connection Size,Plumbing Fixtures
PLM_DRN,PLM_ACC_CONNECTION_TYPE_TXT,1518965c-0236-5179-8bcd-8536cede46c2,TEXT,Type,CONNECTIONTYPE,Pipe Accessories
PLM_DRN,PLM_ACC_CONNECTION_TYPE_TXT,1518965c-0236-5179-8bcd-8536cede46c2,TEXT,Type,CONNECTIONTYPE,Pipe Fittings
PLM_DRN,PLM_ACC_CONNECTION_TYPE_TXT,1518965c-0236-5179-8bcd-8536cede46c2,TEXT,Type,CONNECTIONTYPE,Plumbing Fixtures
PLM_DRN,PLM_ACC_SZ_DIMENSION_NR,0692f248-1d25-55f2-a381-d4ef73a78047,NUMBER,Type,SIZE/DIMENSION,Pipe Accessories
PLM_DRN,PLM_ACC_SZ_DIMENSION_NR,0692f248-1d25-55f2-a381-d4ef73a78047,NUMBER,Type,SIZE/DIMENSION,Pipe Fittings
PLM_DRN,PLM_ACC_SZ_DIMENSION_NR,0692f248-1d25-55f2-a381-d4ef73a78047,NUMBER,Type,SIZE/DIMENSION,Plumbing Fixtures
PLM_DRN,PLM_CAP_CU_M,74e958db-d525-50f5-9982-424f81b051a3,VOLUME,Type,PLUMBING EQUIPMENT CAPACITY M3,Pipe Accessories
PLM_DRN,PLM_CAP_CU_M,74e958db-d525-50f5-9982-424f81b051a3,VOLUME,Type,PLUMBING EQUIPMENT CAPACITY M3,Pipe Fittings
PLM_DRN,PLM_CAP_CU_M,74e958db-d525-50f5-9982-424f81b051a3,VOLUME,Type,PLUMBING EQUIPMENT CAPACITY M3,Plumbing Fixtures
PLM_DRN,PLM_DRN_ACCESS_POINTS_TXT,c00445f0-734c-5f6d-b099-9bdd76303e67,TEXT,Type,ACCESSPOINTS,Pipe Accessories
PLM_DRN,PLM_DRN_ACCESS_POINTS_TXT,c00445f0-734c-5f6d-b099-9bdd76303e67,TEXT,Type,ACCESSPOINTS,Pipe Fittings
PLM_DRN,PLM_DRN_ACCESS_POINTS_TXT,c00445f0-734c-5f6d-b099-9bdd76303e67,TEXT,Type,ACCESSPOINTS,Plumbing Fixtures
PLM_DRN,PLM_DRN_BKWTR_VALVE_TXT,b0edd1cd-19ed-5204-8f9c-98f27ab053be,TEXT,Type,Backwater Valve,Pipe Accessories
PLM_DRN,PLM_DRN_BKWTR_VALVE_TXT,b0edd1cd-19ed-5204-8f9c-98f27ab053be,TEXT,Type,Backwater Valve,Pipe Fittings
PLM_DRN,PLM_DRN_BKWTR_VALVE_TXT,b0edd1cd-19ed-5204-8f9c-98f27ab053be,TEXT,Type,Backwater Valve,Plumbing Fixtures
PLM_DRN,PLM_DRN_BODY_MAT_TXT,cb002a86-4d9f-57a5-9561-dec2f72590bf,TEXT,Type,Body Material,Pipe Accessories
PLM_DRN,PLM_DRN_BODY_MAT_TXT,cb002a86-4d9f-57a5-9561-dec2f72590bf,TEXT,Type,Body Material,Pipe Fittings
PLM_DRN,PLM_DRN_BODY_MAT_TXT,cb002a86-4d9f-57a5-9561-dec2f72590bf,TEXT,Type,Body Material,Plumbing Fixtures
PLM_DRN,PLM_DRN_CLEANOUT_LOCS_TXT,9508b135-39c0-5e8e-9347-7a9112227605,TEXT,Type,CLEANOUTLOCATIONS,Pipe Accessories
PLM_DRN,PLM_DRN_CLEANOUT_LOCS_TXT,9508b135-39c0-5e8e-9347-7a9112227605,TEXT,Type,CLEANOUTLOCATIONS,Pipe Fittings
PLM_DRN,PLM_DRN_CLEANOUT_LOCS_TXT,9508b135-39c0-5e8e-9347-7a9112227605,TEXT,Type,CLEANOUTLOCATIONS,Plumbing Fixtures
PLM_DRN,PLM_DRN_FILL_RATIO_NR,45309df1-66c8-5d0d-910b-23fd16e2c7a7,NUMBER,Type,FILLRATIO,Pipe Accessories
PLM_DRN,PLM_DRN_FILL_RATIO_NR,45309df1-66c8-5d0d-910b-23fd16e2c7a7,NUMBER,Type,FILLRATIO,Pipe Fittings
PLM_DRN,PLM_DRN_FILL_RATIO_NR,45309df1-66c8-5d0d-910b-23fd16e2c7a7,NUMBER,Type,FILLRATIO,Plumbing Fixtures
PLM_DRN,PLM_DRN_FITTING_ACCESS_PROVISION_TXT,d950d89c-1129-5772-a674-355cd9ec281f,TEXT,Type,ACCESSPROVISION,Pipe Accessories
PLM_DRN,PLM_DRN_FITTING_ACCESS_PROVISION_TXT,d950d89c-1129-5772-a674-355cd9ec281f,TEXT,Type,ACCESSPROVISION,Pipe Fittings
PLM_DRN,PLM_DRN_FITTING_ACCESS_PROVISION_TXT,d950d89c-1129-5772-a674-355cd9ec281f,TEXT,Type,ACCESSPROVISION,Plumbing Fixtures
PLM_DRN,PLM_DRN_FITTING_CONNECTION_TYPE_TXT,79ac469c-1c30-5b5d-b46e-c85d9d11dbfb,TEXT,Type,CONNECTIONTYPE,Pipe Accessories
PLM_DRN,PLM_DRN_FITTING_CONNECTION_TYPE_TXT,79ac469c-1c30-5b5d-b46e-c85d9d11dbfb,TEXT,Type,CONNECTIONTYPE,Pipe Fittings
PLM_DRN,PLM_DRN_FITTING_CONNECTION_TYPE_TXT,79ac469c-1c30-5b5d-b46e-c85d9d11dbfb,TEXT,Type,CONNECTIONTYPE,Plumbing Fixtures
PLM_DRN,PLM_DRN_FITTING_INLET_COUNT_NR,40b3a419-f8e1-5dd8-84ea-268e43f59a88,INTEGER,Type,INLETCOUNT,Pipe Accessories
PLM_DRN,PLM_DRN_FITTING_INLET_COUNT_NR,40b3a419-f8e1-5dd8-84ea-268e43f59a88,INTEGER,Type,INLETCOUNT,Pipe Fittings
PLM_DRN,PLM_DRN_FITTING_INLET_COUNT_NR,40b3a419-f8e1-5dd8-84ea-268e43f59a88,INTEGER,Type,INLETCOUNT,Plumbing Fixtures
PLM_DRN,PLM_DRN_FITTING_INST_DETAIL_NR,9f462782-3ba1-5d9d-862f-5a29d58fe972,NUMBER,Type,INSTALLATIONDETAIL,Pipe Accessories
PLM_DRN,PLM_DRN_FITTING_INST_DETAIL_NR,9f462782-3ba1-5d9d-862f-5a29d58fe972,NUMBER,Type,INSTALLATIONDETAIL,Pipe Fittings
PLM_DRN,PLM_DRN_FITTING_INST_DETAIL_NR,9f462782-3ba1-5d9d-862f-5a29d58fe972,NUMBER,Type,INSTALLATIONDETAIL,Plumbing Fixtures
PLM_DRN,PLM_DRN_GRT_MAT_TXT,4eef976d-29bc-568b-a137-114aa4a205a2,TEXT,Type,Grate Material,Pipe Accessories
PLM_DRN,PLM_DRN_GRT_MAT_TXT,4eef976d-29bc-568b-a137-114aa4a205a2,TEXT,Type,Grate Material,Pipe Fittings
PLM_DRN,PLM_DRN_GRT_MAT_TXT,4eef976d-29bc-568b-a137-114aa4a205a2,TEXT,Type,Grate Material,Plumbing Fixtures
PLM_DRN,PLM_DRN_GRT_TYPE_TXT,f89bc9e0-0bf0-5cbc-8781-16af52acbc68,TEXT,Type,GRATETYPE,Pipe Accessories
PLM_DRN,PLM_DRN_GRT_TYPE_TXT,f89bc9e0-0bf0-5cbc-8781-16af52acbc68,TEXT,Type,GRATETYPE,Pipe Fittings
PLM_DRN,PLM_DRN_GRT_TYPE_TXT,f89bc9e0-0bf0-5cbc-8781-16af52acbc68,TEXT,Type,GRATETYPE,Plumbing Fixtures
PLM_DRN,PLM_DRN_PPE_LENGTH_M,ceb5c41a-60ee-57f5-a2c0-fea148f0862d,LENGTH,Type,Drainage Pipe Length (M),Pipe Accessories
PLM_DRN,PLM_DRN_PPE_LENGTH_M,ceb5c41a-60ee-57f5-a2c0-fea148f0862d,LENGTH,Type,Drainage Pipe Length (M),Pipe Fittings
PLM_DRN,PLM_DRN_PPE_LENGTH_M,ceb5c41a-60ee-57f5-a2c0-fea148f0862d,LENGTH,Type,Drainage Pipe Length (M),Plumbing Fixtures
PLM_DRN,PLM_DRN_PPE_SLOPE_PCT,57074b10-28fd-5cea-93ca-da43df5b630d,NUMBER,Type,PIPESLOPE(%),Pipe Accessories
PLM_DRN,PLM_DRN_PPE_SLOPE_PCT,57074b10-28fd-5cea-93ca-da43df5b630d,NUMBER,Type,PIPESLOPE(%),Pipe Fittings
PLM_DRN,PLM_DRN_PPE_SLOPE_PCT,57074b10-28fd-5cea-93ca-da43df5b630d,NUMBER,Type,PIPESLOPE(%),Plumbing Fixtures
PLM_DRN,PLM_DRN_TOP_TYPE_TXT,d3c9d8ef-e9c8-59cd-861c-d85042b14453,TEXT,Type,TOPTYPE,Pipe Accessories
PLM_DRN,PLM_DRN_TOP_TYPE_TXT,d3c9d8ef-e9c8-59cd-861c-d85042b14453,TEXT,Type,TOPTYPE,Pipe Fittings
PLM_DRN,PLM_DRN_TOP_TYPE_TXT,d3c9d8ef-e9c8-59cd-861c-d85042b14453,TEXT,Type,TOPTYPE,Plumbing Fixtures
PLM_DRN,PLM_DRN_TRAP_SEAL_DEPTH_MM,add75d6c-27c4-5e54-91bc-171b6944de27,LENGTH,Type,TRAPSEALDEPTH(MM),Pipe Accessories
PLM_DRN,PLM_DRN_TRAP_SEAL_DEPTH_MM,add75d6c-27c4-5e54-91bc-171b6944de27,LENGTH,Type,TRAPSEALDEPTH(MM),Pipe Fittings
PLM_DRN,PLM_DRN_TRAP_SEAL_DEPTH_MM,add75d6c-27c4-5e54-91bc-171b6944de27,LENGTH,Type,TRAPSEALDEPTH(MM),Plumbing Fixtures
PLM_DRN,PLM_DRN_VEL_MPS,f187bab9-9d0e-5fa5-bd02-2b501d41e049,TEXT,Type,Flow Velocity (MPS),Pipe Accessories
PLM_DRN,PLM_DRN_VEL_MPS,f187bab9-9d0e-5fa5-bd02-2b501d41e049,TEXT,Type,Flow Velocity (MPS),Pipe Fittings
PLM_DRN,PLM_DRN_VEL_MPS,f187bab9-9d0e-5fa5-bd02-2b501d41e049,TEXT,Type,Flow Velocity (MPS),Plumbing Fixtures
PLM_DRN,PLM_DRN_VNT_CONNECTION_TYPE_TXT,ad089475-b735-5fdc-8c26-d1fa104b5682,TEXT,Type,CONNECTIONTYPE,Pipe Accessories
PLM_DRN,PLM_DRN_VNT_CONNECTION_TYPE_TXT,ad089475-b735-5fdc-8c26-d1fa104b5682,TEXT,Type,CONNECTIONTYPE,Pipe Fittings
PLM_DRN,PLM_DRN_VNT_CONNECTION_TYPE_TXT,ad089475-b735-5fdc-8c26-d1fa104b5682,TEXT,Type,CONNECTIONTYPE,Plumbing Fixtures
PLM_DRN,PLM_DRN_VNT_MAT_TXT,36d89b7c-3247-5b75-8395-1304ceef745c,TEXT,Type,Vent Material,Pipe Accessories
PLM_DRN,PLM_DRN_VNT_MAT_TXT,36d89b7c-3247-5b75-8395-1304ceef745c,TEXT,Type,Vent Material,Pipe Fittings
PLM_DRN,PLM_DRN_VNT_MAT_TXT,36d89b7c-3247-5b75-8395-1304ceef745c,TEXT,Type,Vent Material,Plumbing Fixtures
PLM_DRN,PLM_DRN_VNT_TERMINAL_HEIGHT_FT,64a030b7-5e50-5175-a885-5935e46c619f,LENGTH,Type,VENTTERMINALHEIGHT(FT),Pipe Accessories
PLM_DRN,PLM_DRN_VNT_TERMINAL_HEIGHT_FT,64a030b7-5e50-5175-a885-5935e46c619f,LENGTH,Type,VENTTERMINALHEIGHT(FT),Pipe Fittings
PLM_DRN,PLM_DRN_VNT_TERMINAL_HEIGHT_FT,64a030b7-5e50-5175-a885-5935e46c619f,LENGTH,Type,VENTTERMINALHEIGHT(FT),Plumbing Fixtures
PLM_DRN,PLM_DRN_VNT_TERMINAL_LOC_TXT,740d903c-1911-555b-ba73-0dc84493394f,TEXT,Type,Terminal Location,Pipe Accessories
PLM_DRN,PLM_DRN_VNT_TERMINAL_LOC_TXT,740d903c-1911-555b-ba73-0dc84493394f,TEXT,Type,Terminal Location,Pipe Fittings
PLM_DRN,PLM_DRN_VNT_TERMINAL_LOC_TXT,740d903c-1911-555b-ba73-0dc84493394f,TEXT,Type,Terminal Location,Plumbing Fixtures
PLM_DRN,PLM_EXJ_ANGULAR_MOVEMENT_DEG,f882da9d-6563-5765-971f-1c2400262bad,NUMBER,Type,ANGULARMOVEMENT(DEG),Pipe Accessories
PLM_DRN,PLM_EXJ_ANGULAR_MOVEMENT_DEG,f882da9d-6563-5765-971f-1c2400262bad,NUMBER,Type,ANGULARMOVEMENT(DEG),Pipe Fittings
PLM_DRN,PLM_EXJ_ANGULAR_MOVEMENT_DEG,f882da9d-6563-5765-971f-1c2400262bad,NUMBER,Type,ANGULARMOVEMENT(DEG),Plumbing Fixtures
PLM_DRN,PLM_EXJ_AXIAL_MOVEMENT_MM,07617d30-6ba7-51ce-ba16-83fcea148b46,LENGTH,Type,Axial Movement (MM),Pipe Accessories
PLM_DRN,PLM_EXJ_AXIAL_MOVEMENT_MM,07617d30-6ba7-51ce-ba16-83fcea148b46,LENGTH,Type,Axial Movement (MM),Pipe Fittings
PLM_DRN,PLM_EXJ_AXIAL_MOVEMENT_MM,07617d30-6ba7-51ce-ba16-83fcea148b46,LENGTH,Type,Axial Movement (MM),Plumbing Fixtures
PLM_DRN,PLM_EXJ_END_CONNECTION_TXT,ec7198fe-8528-57b6-838c-ef028a1fd602,TEXT,Type,End Connection,Pipe Accessories
PLM_DRN,PLM_EXJ_END_CONNECTION_TXT,ec7198fe-8528-57b6-838c-ef028a1fd602,TEXT,Type,End Connection,Pipe Fittings
PLM_DRN,PLM_EXJ_END_CONNECTION_TXT,ec7198fe-8528-57b6-838c-ef028a1fd602,TEXT,Type,End Connection,Plumbing Fixtures
PLM_DRN,PLM_EXJ_LATERAL_MOVEMENT_MM,17b65ef8-e8f9-5e88-bba5-0997731f3cf3,LENGTH,Type,LATERALMOVEMENT(MM),Pipe Accessories
PLM_DRN,PLM_EXJ_LATERAL_MOVEMENT_MM,17b65ef8-e8f9-5e88-bba5-0997731f3cf3,LENGTH,Type,LATERALMOVEMENT(MM),Pipe Fittings
PLM_DRN,PLM_EXJ_LATERAL_MOVEMENT_MM,17b65ef8-e8f9-5e88-bba5-0997731f3cf3,LENGTH,Type,LATERALMOVEMENT(MM),Plumbing Fixtures
PLM_DRN,PLM_EXJ_MOVEMENT_CAPABILITY_TXT,b226d06b-adfd-5e1a-a053-107af6b7099a,TEXT,Type,MOVEMENTCAPABILITY,Pipe Accessories
PLM_DRN,PLM_EXJ_MOVEMENT_CAPABILITY_TXT,b226d06b-adfd-5e1a-a053-107af6b7099a,TEXT,Type,MOVEMENTCAPABILITY,Pipe Fittings
PLM_DRN,PLM_EXJ_MOVEMENT_CAPABILITY_TXT,b226d06b-adfd-5e1a-a053-107af6b7099a,TEXT,Type,MOVEMENTCAPABILITY,Plumbing Fixtures
PLM_DRN,PLM_EXJ_TEMP_RANGE_C,fc4850e5-044a-5649-a91c-bec9a9c06d2c,TEXT,Type,TEMPERATURERANGE(DEGC),Pipe Accessories
PLM_DRN,PLM_EXJ_TEMP_RANGE_C,fc4850e5-044a-5649-a91c-bec9a9c06d2c,TEXT,Type,TEMPERATURERANGE(DEGC),Pipe Fittings
PLM_DRN,PLM_EXJ_TEMP_RANGE_C,fc4850e5-044a-5649-a91c-bec9a9c06d2c,TEXT,Type,TEMPERATURERANGE(DEGC),Plumbing Fixtures
PLM_DRN,PLM_FACADE_WTR_PENETRATION_RESIST_NR,26b078cf-6442-5497-84d5-927712285cfa,NUMBER,Type,WATERPENETRATIONRESISTANCE,Pipe Accessories
PLM_DRN,PLM_FACADE_WTR_PENETRATION_RESIST_NR,26b078cf-6442-5497-84d5-927712285cfa,NUMBER,Type,WATERPENETRATIONRESISTANCE,Pipe Fittings
PLM_DRN,PLM_FACADE_WTR_PENETRATION_RESIST_NR,26b078cf-6442-5497-84d5-927712285cfa,NUMBER,Type,WATERPENETRATIONRESISTANCE,Plumbing Fixtures
PLM_DRN,PLM_GSK_SZ_DIMENSION_TXT,4329f660-cac8-5a60-8e39-57c1ef38aea5,TEXT,Type,SIZE/DIMENSION,Pipe Accessories
PLM_DRN,PLM_GSK_SZ_DIMENSION_TXT,4329f660-cac8-5a60-8e39-57c1ef38aea5,TEXT,Type,SIZE/DIMENSION,Pipe Fittings
PLM_DRN,PLM_GSK_SZ_DIMENSION_TXT,4329f660-cac8-5a60-8e39-57c1ef38aea5,TEXT,Type,SIZE/DIMENSION,Plumbing Fixtures
PLM_DRN,PLM_HED_M,9048b4fd-9159-5fac-af3b-14004621818c,LENGTH,Type,Plumbing Equipment Head (M),Pipe Accessories
PLM_DRN,PLM_HED_M,9048b4fd-9159-5fac-af3b-14004621818c,LENGTH,Type,Plumbing Equipment Head (M),Pipe Fittings
PLM_DRN,PLM_HED_M,9048b4fd-9159-5fac-af3b-14004621818c,LENGTH,Type,Plumbing Equipment Head (M),Plumbing Fixtures
PLM_DRN,PLM_HOTWTR_FUEL_TYPE_TXT,00d19977-f0af-53c0-beab-60d396a2ba05,TEXT,Type,FUELTYPE,Pipe Accessories
